Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2620","Grapes and products (excl wine)","1989","1989","1000 tonnes","36983","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2620","Grapes and products (excl wine)","1990","1990","1000 tonnes","38640","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2620","Grapes and products (excl wine)","1991","1991","1000 tonnes","34829","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2620","Grapes and products (excl wine)","1992","1992","1000 tonnes","35993","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2620","Grapes and products (excl wine)","1993","1993","1000 tonnes","31422","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2620","Grapes and products (excl wine)","1994","1994","1000 tonnes","29890","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2620","Grapes and products (excl wine)","1995","1995","1000 tonnes","29906","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2620","Grapes and products (excl wine)","1996","1996","1000 tonnes","33642","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2620","Grapes and products (excl wine)","1997","1997","1000 tonnes","30763","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2620","Grapes and products (excl wine)","1998","1998","1000 tonnes","31052","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2620","Grapes and products (excl wine)","1999","1999","1000 tonnes","33387","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2620","Grapes and products (excl wine)","2000","2000","1000 tonnes","34291","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2620","Grapes and products (excl wine)","2001","2001","1000 tonnes","31733","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2620","Grapes and products (excl wine)","2002","2002","1000 tonnes","30557","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2620","Grapes and products (excl wine)","2003","2003","1000 tonnes","31652","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2620","Grapes and products (excl wine)","2004","2004","1000 tonnes","34774","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2620","Grapes and products (excl wine)","2005","2005","1000 tonnes","31477","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2620","Grapes and products (excl wine)","2006","2006","1000 tonnes","32176","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2620","Grapes and products (excl wine)","2007","2007","1000 tonnes","30243","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2620","Grapes and products (excl wine)","2008","2008","1000 tonnes","30849","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2620","Grapes and products (excl wine)","2009","2009","1000 tonnes","30724","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2620","Grapes and products (excl wine)","2010","2010","1000 tonnes","29402","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2620","Grapes and products (excl wine)","2011","2011","1000 tonnes","29342","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2620","Grapes and products (excl wine)","2012","2012","1000 tonnes","26887","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2620","Grapes and products (excl wine)","2013","2013","1000 tonnes","31386","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2625","Fruits, Other","1961","1961","1000 tonnes","15555","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2625","Fruits, Other","1962","1962","1000 tonnes","14311","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2625","Fruits, Other","1963","1963","1000 tonnes","15715","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2625","Fruits, Other","1964","1964","1000 tonnes","15843","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBSH","Food Balances (old methodology and population)","5400","Europe","5301","Domestic supply quantity","2625","Fruits, Other","1965","1965","1000 tonnes","14956","A","Aggregate, may include official, semi-official, estimated or calculated data"
